CONS_NO,CHK_STATE
5385096020,0
1802212470,0
3678589100,0
7581020324,0
9146083757,0
3049004100,0
4943212470,0
6801299400,0
8078976557,0
7454968250,0
9503266157,0
5568010033,0
467579057,0
6914586557,0
7125103116,0
7702440062,0
3278794457,0
3422809057,0
4743212470,0
1322440062,0
7400840170,0
741924383,0
6201020324,0
24280051,0
141903141,0
7515399535,0
1222020324,0
7921903141,0
1918589100,0
5007069541,0
1376865057,0
8830581700,0
9468109393,0
2110014383,0
9300112070,0
1328004100,0
4546110033,0
8322440062,0
1354968250,0
1224493757,0
9970924383,0
2800019057,0
1721903141,0
6072100023,0
4394613100,0
9506005535,0
488794457,0
3525500316,0
4581864457,0
5341924383,0
964211370,0
3171203016,0
3511299400,0
5822020324,0
1081020324,0
9896110033,0
25430160,0
184430160,0
8371203016,0
7368109393,0
5752100051,0
6778589100,0
3138004100,0
7254968250,0
4105319535,0
6171510033,0
3420110033,0
5721764383,0
822440062,0
2512440062,0
3945109393,0
2311299400,0
7710910570,0
2225103116,0
1217058330,0
4836810457,0
3480014383,0
8515430160,0
9583280051,0
8524280051,0
200240170,0
4550112070,0
6011903141,0
2251019057,0
3625055457,0
8632411370,0
4784613100,0
7699047535,0
9000581700,0
633740062,0
1940211370,0
6300112070,0
8741903141,0
2501069541,0
6122440062,0
5505809457,0
5119909057,0
9511903141,0
6732924383,0
6742440062,0
102212470,0
4040203016,0
8080535557,0
1037010033,0
6724280051,0
8410840170,0
5358976557,0
7219109393,0
2730581700,0
1545702160,0
5501069541,0
1890299400,0
3854968250,0
1281020324,0
7559999100,0
650009393,0
35006541,0
3078004100,0
3551203016,0
3200147535,0
1306909057,0
2752100051,0
8601903141,0
6868109393,0
7990312070,0
2180924383,0
8624180557,0
7620840170,0
5435399535,0
5145389535,0
2431020324,0
7647110033,0
5418004100,0
8635764383,0
8821058330,0
1450112070,0
9017989541,0
712440062,0
3117989541,0
7853409057,0
2388589100,0
7484430160,0
8401299400,0
9261100023,0
7386989541,0
254968250,0
1531020324,0
1835810457,0
470299400,0
6538909057,0
1999010033,0
232440062,0
4705430160,0
4714477457,0
515399535,0
3031299400,0
8320100023,0
6178004100,0
6500581700,0
7107069541,0
301020324,0
1175096020,0
3375009393,0
1432924383,0
6900910570,0
1874430160,0
5201510457,0
5038589100,0
8200147535,0
2758589100,0
1002020324,0
7985096020,0
801299400,0
3415430160,0
4800491457,0
780112070,0
3605430160,0
2504280051,0
6710581700,0
1211294457,0
1401510457,0
3601903141,0
4963764383,0
7414314033,0
9812440062,0
3093280051,0
6141924383,0
6238004100,0
2389014383,0
5448814033,0
6300840170,0
8055010033,0
3807069541,0
65810457,0
7411299400,0
8568300023,0
5090510457,0
6128589100,0
8512510457,0
228589100,0
2148004100,0
861203016,0
2780112070,0
2607069541,0
8118232757,0
4502440062,0
5240203016,0
5821020324,0
5285009393,0
2930920541,0
5307178357,0
6029775657,0
1863096157,0
3114968250,0
6599000023,0
5628004100,0
1374430160,0
7348400316,0
5450112070,0
9691678657,0
2159009393,0
6194430160,0
365096020,0
2619598057,0
7604968250,0
6925339535,0
9901020324,0
7851203016,0
9464810457,0
6971020324,0
1685010033,0
1554277157,0
466273457,0
7403212470,0
8414314033,0
6270299400,0
6017989541,0
1688004100,0
7805430160,0
1276989541,0
4635103116,0
9814109393,0
4914314033,0
7720840170,0
9828004100,0
8750112070,0
830581700,0
8201020324,0
704280051,0
2401020324,0
3675110033,0
7151203016,0
5048004100,0
5490909057,0
7228004100,0
585096020,0
3840910570,0
616110033,0
2098004100,0
7930203016,0
8721058330,0
5348589100,0
2528810570,0
6885810457,0
4602399535,0
9184430160,0
2430581700,0
7786006541,0
1275096020,0
2458344257,0
1899047535,0
9078589100,0
3178589100,0
8232440062,0
8325319535,0
5533921257,0
6710910570,0
1724280051,0
6780112070,0
9444910023,0
9300840170,0
9070924383,0
7693280051,0
6190299400,0
6058470257,0
2571203016,0
5188589100,0
4102440062,0
4330910570,0
3066810457,0
4940058330,0
1753212470,0
9141240357,0
6262100051,0
7841903141,0
4270924383,0
9502399535,0
6914280051,0
9742440062,0
4035103116,0
4734109393,0
1904206541,0
698802157,0
6931058330,0
5605764383,0
7153499700,0
8651203016,0
8935430160,0
5184968250,0
8400100023,0
2861119057,0
2178004100,0
9912440062,0
1020324,0
8172100051,0
2520840170,0
3322020324,0
6825702160,0
411909057,0
7810910570,0
4241319057,0
417989541,0
3940058330,0
2302212470,0
532020324,0
6510581700,0
6400112070,0
4051510457,0
4688004100,0
8802440062,0
942714033,0
7115319535,0
5931903141,0
9778976557,0
7104817657,0
684709057,0
3909746657,0
6130910570,0
6838990157,0
7605430160,0
9192100023,0
9380014383,0
7772100051,0
2856989541,0
4576989541,0
8026047535,0
1073764383,0
6670020324,0
7149280757,0
5617788057,0
1822020324,0
2354598057,0
9115702160,0
6863213157,0
4333809057,0
1335103116,0
5315319535,0
6032020324,0
3826810457,0
5920581700,0
7300581700,0
8270009393,0
3968794457,0
9414314033,0
4024280051,0
747110033,0
4739809057,0
4571110541,0
1860203016,0
6045702160,0
2315389535,0
3338589100,0
7032440062,0
8464983257,0
2601020324,0
107069541,0
5566314033,0
5389014383,0
2130910570,0
7180299400,0
3432020324,0
5231100023,0
8761203016,0
2095096020,0
6463212470,0
4073764383,0
2074430160,0
5021903141,0
4195109393,0
9754968250,0
2250203016,0
4655096020,0
7593280051,0
2155810457,0
5060203016,0
6260114383,0
8932924383,0
1702399535,0
9600840170,0
5310840170,0
7670020324,0
3747069541,0
4807810457,0
3812058330,0
7011903141,0
7431020324,0
3063212470,0
8430700316,0
8031903141,0
9812058330,0
4832440062,0
6485096020,0
5178004100,0
3634349535,0
6191020324,0
5007110033,0
3428004100,0
2480554457,0
3745430160,0
7650112070,0
696110033,0
2224314033,0
704968250,0
6974430160,0
7886069541,0
9404314033,0
871100023,0
2970924383,0
7415810457,0
1251924383,0
9422058330,0
4415702160,0
1160203016,0
5538589100,0
9699533457,0
7563740062,0
3607069541,0
1860319057,0
6844109393,0
3549210060,0
9899047535,0
3136810457,0
7478004100,0
1938589100,0
1031903141,0
9846110033,0
3710910570,0
7068976557,0
7306109393,0
5770911370,0
8074430160,0
3915103116,0
6524314033,0
1307086557,0
7405430160,0
7371203016,0
3093788057,0
6110910570,0
8128589100,0
7280299400,0
8111100023,0
7850203016,0
3901020324,0
7399047535,0
9331020324,0
456788057,0
6261203016,0
3322440062,0
4642175157,0
5400009393,0
1532020324,0
9741924383,0
8425399535,0
8814314033,0
2541203016,0
7871100023,0
148703157,0
5976109393,0
2032440062,0
9180014383,0
7993162557,0
1145810457,0
1563294457,0
2855096020,0
625399535,0
690020324,0
8835702160,0
7217989541,0
6630581700,0
674430160,0
7996109393,0
3615430160,0
9672100051,0
599010033,0
263770557,0
6575110033,0
3470299400,0
7490114383,0
8094430160,0
9721058330,0
3722440062,0
71203016,0
7793314033,0
8825714033,0
6411562357,0
2045702160,0
8510910570,0
9558589100,0
35702160,0
6641903141,0
6153212470,0
5620140541,0
3497086557,0
3130100023,0
1704280051,0
6984968250,0
3352298057,0
6741058330,0
5670020324,0
1518149157,0
9504280051,0
535103116,0
6352100051,0
2741058330,0
7141058330,0
643212470,0
5910910570,0
8778794457,0
3056110033,0
3821903141,0
9234109393,0
2940100023,0
3102020324,0
7911510457,0
7044010033,0
4354968250,0
5530581700,0
2105047535,0
6340058330,0
4840831457,0
8841020324,0
9151203016,0
1838004100,0
4311069541,0
5245430160,0
9215702160,0
9678589100,0
1628589100,0
620100023,0
1420100023,0
8421903141,0
9011100023,0
100910570,0
4732909057,0
4328004100,0
5340058330,0
8299462257,0
141924383,0
8460203016,0
2424314033,0
8070924383,0
9402399535,0
986833757,0
515702160,0
1484764383,0
2094430160,0
2420721657,0
6621903141,0
1249004100,0
6566109393,0
3463212470,0
8499961257,0
2877014383,0
3017098057,0
8000112070,0
5300581700,0
7585810457,0
7820581700,0
7732924383,0
1989409057,0
8910009393,0
7164968250,0
4093280051,0
6440203016,0
9760203016,0
7521849457,0
6714280051,0
7770114383,0
9510581700,0
2031020324,0
5780510457,0
5720910570,0
8934010033,0
9618589100,0
5323764383,0
7905319535,0
9402020324,0
7125702160,0
802440062,0
4001294457,0
9890299400,0
2584968250,0
4114314033,0
9910581700,0
3611100023,0
4584968250,0
1891165557,0
5917069541,0
805002535,0
732440062,0
3012510457,0
2082500316,0
2001957457,0
3746009393,0
5341903141,0
2949109393,0
4541058330,0
3643080457,0
170924383,0
6085010033,0
5511903141,0
5686069541,0
9171203016,0
9166109393,0
3325103116,0
8831903141,0
9468976557,0
4704280051,0
9000230457,0
2224058330,0
3638510060,0
4844314033,0
1520110033,0
4193280051,0
6328047535,0
1050203016,0
6096069541,0
3990299400,0
3019990157,0
6480100023,0
1431903141,0
1631100023,0
6351409057,0
3594430160,0
3727810457,0
9214968250,0
2580014383,0
1051100023,0
7328004100,0
4754968250,0
8711903141,0
6999047535,0
6801020324,0
576001270,0
1768589100,0
4225702160,0
3971020324,0
7775110033,0
2055109393,0
163212470,0
9793280051,0
9481020324,0
3570112070,0
641100023,0
6565096020,0
6414968250,0
1456711370,0
8882100023,0
8804314033,0
5522058330,0
2583280051,0
5813270457,0
4386810457,0
263212470,0
6515430160,0
1215702160,0
3694430160,0
9240100023,0
5100240170,0
9001510457,0
4276989541,0
41903141,0
8524314033,0
7110009393,0
7014873257,0
4586809057,0
7170299400,0
6381510457,0
2327989541,0
1317989541,0
4831020324,0
9594109393,0
127909057,0
1560203016,0
5204314033,0
8201903141,0
9724314033,0
5165096020,0
6676989541,0
8294430160,0
849014383,0
1799758657,0
5990312070,0
8383280051,0
9770299400,0
3937137357,0
4151924383,0
7441203016,0
5776810457,0
2328589100,0
9535702160,0
2604314033,0
3931020324,0
7158004100,0
1775110033,0
7121140541,0
6494430160,0
2517989541,0
2838589100,0
1830203016,0
1135103116,0
5480498057,0
3039109393,0
8127110033,0
4327989541,0
202020324,0
6384968250,0
6085096020,0
3675429657,0
201299400,0
5050058330,0
884613100,0
8750203016,0
6365096020,0
5101299400,0
9756788057,0
5646009393,0
6221058330,0
361203016,0
6660203016,0
561510457,0
9853212470,0
3084430160,0
5105047535,0
8976989541,0
2063121157,0
42058330,0
1178589100,0
7070924383,0
520581700,0
5284968250,0
2425764383,0
5590299400,0
9815430160,0
7190498057,0
1170618657,0
3638589100,0
1845702160,0
2468509057,0
4535399535,0
4401299400,0
7818019057,0
6285009393,0
4509500316,0
1752100051,0
6374019057,0
1519899657,0
9244100023,0
2675110033,0
3700110033,0
2641058330,0
4201299400,0
1228589100,0
232020324,0
3087014383,0
242058330,0
11903141,0
2644100051,0
5541203016,0
4098004100,0
3476989541,0
6088010033,0
6491020324,0
5528004100,0
4178589100,0
4141924383,0
9896069541,0
4349004100,0
7006810457,0
9636109393,0
499260250,0
2341510457,0
5440009393,0
9550009393,0
3452100051,0
7975096020,0
9335513557,0
8434109393,0
711100023,0
3201903141,0
7215702160,0
9105430160,0
7356110033,0
6715349535,0
1965096020,0
4885110033,0
6419109393,0
5618589100,0
1630581700,0
3148004100,0
9844319535,0
1463269357,0
3654309951,0
9720840170,0
6403212470,0
963764383,0
9802399535,0
3235702160,0
503212470,0
9065109393,0
1333051657,0
6952100051,0
9171510457,0
7189004100,0
7813809057,0
2686069541,0
5011299400,0
9570988057,0
6718589100,0
3210581700,0
7391924383,0
1818632357,0
7220581700,0
4200014383,0
7714280051,0
9490299400,0
41058330,0
5141903141,0
7971020324,0
5520840170,0
3376001270,0
2153189541,0
5168589100,0
501299400,0
2050058330,0
2970020324,0
8432311370,0
6402212470,0
7260203016,0
6831903141,0
894154357,0
1051903141,0
4352071257,0
3383280051,0
4995010033,0
9870929250,0
8439004100,0
683498057,0
9950173257,0
5091020324,0
9868004100,0
2019720557,0
6176989541,0
3638004100,0
630340170,0
2240203016,0
8861203016,0
925702160,0
9681100023,0
2931020324,0
7710100023,0
1212020324,0
4037069541,0
9284430160,0
8174430160,0
6955109393,0
2332440062,0
5014280051,0
1096069541,0
521903141,0
1068589100,0
770709057,0
7757109393,0
5770020324,0
4331667457,0
2980638657,0
841924383,0
5915074757,0
1690020324,0
1035006541,0
4100147535,0
8675096020,0
2124280051,0
404314033,0
2530340170,0
7048004100,0
2383111370,0
7910581700,0
8422528157,0
4376989541,0
1800196020,0
7202300535,0
5786069541,0
6831020324,0
3818630157,0
4438004100,0
7525103116,0
401020324,0
2831020324,0
1124280051,0
2894430160,0
2215430160,0
8321903141,0
6205047535,0
1932440062,0
1812440062,0
8091020324,0
7617110033,0
2540809057,0
5918098457,0
8900840170,0
2546110033,0
3541203016,0
7800840170,0
1237086557,0
6512440062,0
7606110033,0
6530910570,0
6220910570,0
7095096020,0
6320581700,0
631020324,0
4011903141,0
1324921257,0
3060203016,0
4430910570,0
9460203016,0
1371511370,0
3035103116,0
882100023,0
8038004100,0
9863212470,0
3734109393,0
1400014383,0
30581700,0
1584430160,0
400009393,0
6721194457,0
4860203016,0
841903141,0
9190299400,0
6734109393,0
5902440062,0
9715702160,0
4190554457,0
8778010033,0
3925399535,0
1578589100,0
8640203016,0
8019009393,0
9014968250,0
735702160,0
5424314033,0
2469014383,0
4241020324,0
6025399535,0
402399535,0
8702020324,0
4241924383,0
9984613100,0
2021903141,0
8000840170,0
9238589100,0
1675071157,0
7815430160,0
575096020,0
6357061257,0
2425702160,0
1538589100,0
744339535,0
6150058330,0
3962100051,0
4610840170,0
7461510457,0
4450112070,0
4714186020,0
8710581700,0
4835702160,0
6378589100,0
8513700316,0
1662100051,0
7974430160,0
1074022657,0
1541020324,0
2232020324,0
4175096020,0
1530581700,0
3441020324,0
7402399535,0
5001299400,0
560009393,0
9620014383,0
6669498057,0
1225103116,0
5020840170,0
7645430160,0
8850112070,0
7790312070,0
9330340170,0
1340032757,0
5041903141,0
4912020324,0
5142440062,0
6462100051,0
834109393,0
217989541,0
5912058330,0
6985010033,0
1292100023,0
7515430160,0
2836111370,0
5280294457,0
8883280051,0
1695010033,0
8441203016,0
3027989541,0
4788004100,0
8168865657,0
2835103116,0
9394810457,0
352100051,0
1291020324,0
6614314033,0
8385110033,0
2302020324,0
9283280051,0
7506186020,0
3981020324,0
4441924383,0
8890020324,0
1953850757,0
1945702160,0
1572100051,0
8939004100,0
7500910570,0
3484430160,0
4051903141,0
1490299400,0
229304457,0
8652021370,0
5248589100,0
2864430160,0
2612440062,0
3547014383,0
2086989541,0
6120110033,0
8795058330,0
9060764383,0
2370299400,0
7842440062,0
1225702160,0
4999047535,0
2143599357,0
5200147535,0
2768589100,0
5800910570,0
171511370,0
790509057,0
9600110033,0
6230156357,0
9027110033,0
7970014383,0
1370009393,0
1601299400,0
8715349535,0
372100051,0
1884430160,0
7660203016,0
2825103116,0
8773990062,0
1744109393,0
8772700757,0
1620910570,0
3615409057,0
8000864457,0
2710209393,0
3378004100,0
9195109393,0
9080014383,0
8005047535,0
3274430160,0
6720100023,0
6212009393,0
9956810457,0
6832440062,0
7896069541,0
5700840170,0
230910570,0
8986229457,0
2111903141,0
2439586357,0
680014383,0
3841924383,0
9531020324,0
710581700,0
205810457,0
2799047535,0
1056065357,0
6243058330,0
5350100023,0
2614314033,0
8215430160,0
3678109393,0
2578794457,0
3890312070,0
3242440062,0
9035103116,0
4684430160,0
7280924383,0
1932924383,0
5011020324,0
670112070,0
5824314033,0
2590299400,0
7842100051,0
6112440062,0
905319535,0
3876989541,0
7763362457,0
6845430160,0
8761019057,0
9383280051,0
5650628257,0
1084968250,0
6055001270,0
4314280051,0
2423309951,0
3912020324,0
3670299400,0
2732440062,0
1830929250,0
7694109393,0
4631020324,0
1684430160,0
3055702160,0
5156110033,0
5476989541,0
7370009393,0
5397038157,0
9425764383,0
5342924383,0
4142440062,0
2905430160,0
2762100051,0
9186109393,0
1562100051,0
300910570,0
1078109393,0
2676810457,0
9478888057,0
3300910570,0
2337109393,0
5872100051,0
3402020324,0
9757709057,0
2320110033,0
2911294457,0
2548589100,0
1700147535,0
1675110033,0
2243809057,0
2584430160,0
6478589100,0
3994190757,0
9855096020,0
9502020324,0
9650112070,0
3904314033,0
8100910570,0
6247660557,0
2101510457,0
3035399535,0
9923294457,0
9821903141,0
128589100,0
4562100051,0
4605319535,0
8430910570,0
9935283357,0
7645010033,0
6100014383,0
8278589100,0
8428589100,0
1921020324,0
2541924383,0
9685010033,0
6921020324,0
5727086557,0
5261203016,0
7894706157,0
8702212470,0
8804968250,0
8336430160,0
3963609057,0
8690299400,0
1870299400,0
2783280051,0
6888004100,0
4027069541,0
3276109393,0
45430160,0
7341203016,0
4456109393,0
2615103116,0
5293294457,0
8715103116,0
512020324,0
5921058330,0
4752924383,0
9340700316,0
6821379657,0
5601069541,0
7432924383,0
9245811370,0
3242058330,0
5331562357,0
9802109393,0
6110009393,0
2324314033,0
5673280051,0
1914109393,0
1684298057,0
5425430160,0
6411100023,0
825702160,0
6141510457,0
4130581700,0
1818589100,0
9858184757,0
2214280051,0
9265096020,0
2542440062,0
8643212470,0
8085096020,0
4394430160,0
5930002535,0
1807069541,0
1558004100,0
3474430160,0
6709019057,0
7578010033,0
8304314033,0
8939924257,0
8812440062,0
4391020324,0
2841020324,0
553212470,0
4345430160,0
5076109393,0
5759014383,0
930203016,0
2015103116,0
588111370,0
5286989541,0
502399535,0
3351924383,0
7602212470,0
6315430160,0
239758657,0
9810581700,0
7122020324,0
4470299400,0
2790299400,0
5915103116,0
2514280051,0
3000147535,0
5061203016,0
1112020324,0
3420910570,0
3051100023,0
1644314033,0
9893314033,0
7470009393,0
8086109393,0
9088010033,0
7452100051,0
4176069541,0
8618532157,0
3361203016,0
3955109393,0
2841903141,0
9917989541,0
8915399535,0
4525103116,0
7445010033,0
4045103116,0
2844314033,0
9581100023,0
5918589100,0
3108811657,0
941203016,0
4955096020,0
3658589100,0
1928589100,0
7009014383,0
3300100023,0
2972100051,0
9799047535,0
6810189541,0
6380924383,0
1384968250,0
5965096020,0
607069541,0
440203016,0
5356110033,0
8970299400,0
3946110033,0
1401299400,0
4993280051,0
8458589100,0
4724409057,0
1500910570,0
7066809057,0
8338589100,0
7035702160,0
5945010033,0
6493280051,0
8393294457,0
1710119057,0
8076069541,0
9660203016,0
7625561457,0
4025702160,0
7772500316,0
3842009393,0
9212020324,0
7080299400,0
541020324,0
1264968250,0
4490401457,0
1624280051,0
2725399535,0
4015103116,0
8228004100,0
2625103116,0
6541203016,0
347489157,0
7626810457,0
4163212470,0
1560001157,0
1267026903,0
8641924383,0
42020324,0
5304314033,0
3041903141,0
8646280257,0
4792009393,0
2038589100,0
411398057,0
6550203016,0
971100023,0
1941203016,0
2779206541,0
6545430160,0
6584430160,0
5612440062,0
745010033,0
9739009393,0
9600581700,0
3780909057,0
588589100,0
2934010033,0
3082100023,0
9580820257,0
5800840170,0
875096020,0
5023058330,0
1231903141,0
9555096020,0
1913058330,0
5631100023,0
9620840170,0
2500840170,0
6853212470,0
3331903141,0
1714968250,0
1074430160,0
9758409057,0
7965096020,0
7467111370,0
2304280051,0
7842009393,0
6486989541,0
3900110033,0
2701903141,0
758589100,0
3022020324,0
3970100023,0
5811903141,0
6272100051,0
7483280051,0
276810457,0
3102440062,0
5435334157,0
5851486157,0
3005047535,0
6119990157,0
3797002535,0
4432020324,0
5753212470,0
2121909057,0
2750000062,0
4514314033,0
9284968250,0
5321020324,0
3471203016,0
6048589100,0
6094430160,0
4540203016,0
3735702160,0
5045103116,0
4890294457,0
4172100023,0
5210014383,0
4643212470,0
614314033,0
2371203016,0
5052100051,0
7750294457,0
5581100023,0
7225430160,0
330910570,0
514968250,0
9721101270,0
7129498057,0
8825399535,0
5364968250,0
3974430160,0
5280014383,0
9409718257,0
8654954357,0
7514968250,0
3328589100,0
6994430160,0
1350203016,0
6052796357,0
9814280051,0
694430160,0
3280299400,0
6238110033,0
705430160,0
2534109393,0
9930203016,0
5000910570,0
7324314033,0
5630581700,0
6214968250,0
6925103116,0
9334532157,0
3132440062,0
8470009393,0
9578004100,0
5126709057,0
1974968250,0
3475810457,0
4106010033,0
7119598057,0
149004100,0
9311100023,0
1974498057,0
8678109393,0
8038589100,0
4800147535,0
247622357,0
2594430160,0
6917069541,0
91014383,0
6094001270,0
8295111370,0
1659368257,0
9472398057,0
9538004100,0
8686069541,0
6345010033,0
9832020324,0
5655096020,0
9830203016,0
1455810457,0
9136009393,0
1620110033,0
4311903141,0
790299400,0
545430160,0
6599990157,0
5238589100,0
7841924383,0
4610498057,0
3845430160,0
2894109393,0
3010840170,0
8575109393,0
9078004100,0
5271203016,0
9128589100,0
2682740062,0
205319535,0
8579649257,0
3785009393,0
6361100023,0
3826109393,0
2325430160,0
2322020324,0
4467348257,0
5300910570,0
9432440062,0
5360203016,0
4558004100,0
4714280051,0
401299400,0
1458589100,0
9470009393,0
2798921257,0
1422440062,0
1774430160,0
2822020324,0
7514314033,0
6822440062,0
8135103116,0
6741924383,0
2671203016,0
7615103116,0
1938400316,0
6011069541,0
3524314033,0
2425103116,0
7195096020,0
7931020324,0
9725103116,0
4717372357,0
5901020324,0
4330100023,0
8614314033,0
9414058330,0
7220910570,0
1800840170,0
5660203016,0
2020324,0
8040203016,0
4742314033,0
6688229157,0
4587500357,0
7653189541,0
4019009393,0
7401299400,0
9200112070,0
1215430160,0
4053234357,0
1701069541,0
3862100051,0
5453212470,0
8781020324,0
7500581700,0
9762070357,0
9671100023,0
8506110033,0
7105430160,0
2652924383,0
7720581700,0
9932020324,0
3817069541,0
1309210023,0
5750203016,0
7252009393,0
804314033,0
731903141,0
2952100051,0
3141924383,0
425430160,0
3052440062,0
3256110033,0
5803100051,0
4939004100,0
3248589100,0
9007110033,0
3920581700,0
2658004100,0
5605430160,0
3774298057,0
1064968250,0
8572899057,0
6489014383,0
4055010033,0
5405109393,0
2478589100,0
9235702160,0
6835283357,0
1741203016,0
8320910570,0
4388098457,0
5602212470,0
9887614033,0
3201069541,0
9076109393,0
8504280051,0
3893151657,0
2948976557,0
5950203016,0
8441119057,0
1522058330,0
7263212470,0
3702399535,0
720110033,0
9092398057,0
5087888057,0
8270120457,0
4010840170,0
3821299400,0
6505430160,0
2175096020,0
8975109393,0
1601903141,0
8817069541,0
7305319535,0
6947110033,0
6401903141,0
853212470,0
1228004100,0
9204314033,0
4111299400,0
9251995657,0
3259009393,0
2237578457,0
9907989541,0
9814314033,0
7600147535,0
7820840170,0
7414280051,0
4425399535,0
2315430160,0
8900910570,0
6663212470,0
2499047535,0
1052100051,0
1702440062,0
8775096020,0
4697002535,0
2927069541,0
8734109393,0
334764383,0
1135702160,0
763212470,0
2522058330,0
730581700,0
6411903141,0
4210581700,0
7714968250,0
5703100051,0
6941020324,0
2122020324,0
9492100023,0
3674671457,0
2851711370,0
7224314033,0
8343510023,0
5320581700,0
1814280051,0
5221058330,0
6592468057,0
7992100023,0
110110033,0
3914058330,0
2937010033,0
8570112070,0
5894109393,0
4583280051,0
9004314033,0
3878280257,0
6124058330,0
8030910570,0
800840170,0
4048014383,0
2458589100,0
6824314033,0
4456810457,0
872749357,0
7132020324,0
4238589100,0
5760114383,0
3220840170,0
6464962757,0
7927069541,0
3040764383,0
8415702160,0
6451510457,0
8541020324,0
2011299400,0
5854892757,0
9084810457,0
2269809057,0
1328589100,0
2576989541,0
6420110033,0
6145010033,0
1368607157,0
511903141,0
9721764383,0
6945702160,0
9627010033,0
7594078257,0
782100023,0
4480924383,0
8528004100,0
5351203016,0
5241924383,0
6353212470,0
3970299400,0
9901903141,0
4258004100,0
6685096020,0
8410581700,0
6962100051,0
1621020324,0
3442924383,0
790978257,0
8100110033,0
7261510033,0
1053212470,0
9704314033,0
7190100023,0
3124058330,0
1386109393,0
6370299400,0
2812440062,0
3949109393,0
1100910570,0
6934010033,0
6827109393,0
7565096020,0
4919275557,0
3493280051,0
3440100023,0
5610840170,0
4904968250,0
4624314033,0
8621020324,0
6558589100,0
3372100051,0
9938589100,0
6358004100,0
1843212470,0
2681100023,0
6871020324,0
7690020324,0
8609098457,0
2014383,0
9428589100,0
1147809057,0
6970709057,0
9831903141,0
8802399535,0
94613100,0
9406005535,0
4691398057,0
2181020324,0
2705430160,0
2455186020,0
7476989541,0
4781511370,0
5639001270,0
711299400,0
2414968250,0
5414968250,0
2428047535,0
9228375457,0
3831020324,0
2933910060,0
1411069541,0
5251924383,0
6921058330,0
6783280051,0
8338004100,0
130910570,0
5140203016,0
1651203016,0
1428589100,0
5265096020,0
1418004100,0
376001270,0
6428589100,0
7750112070,0
7391020324,0
7540203016,0
9478794457,0
8608180557,0
3623364157,0
8341020324,0
2056810457,0
1434760157,0
8670299400,0
2280299400,0
2321020324,0
5636109393,0
2834109393,0
5720840170,0
6509398057,0
8902109393,0
8025702160,0
3983280051,0
1084001270,0
4786069541,0
9952100051,0
6894430160,0
7031020324,0
9230001157,0
9111069541,0
3825103116,0
7038004100,0
221903141,0
5546110033,0
9676989541,0
1428004100,0
8880009393,0
6581020324,0
9695400316,0
3176069541,0
8238589100,0
8132020324,0
727010033,0
6174430160,0
9735702160,0
8384968250,0
5950112070,0
3760510457,0
4641157057,0
4917989541,0
8986069541,0
9778004100,0
4310909057,0
24809393,0
2415702160,0
3060764383,0
2400147535,0
7294688257,0
5336410060,0
8615430160,0
950112070,0
8189547903,0
7950112070,0
4982100023,0
430581700,0
1642440062,0
3753212470,0
7605764383,0
4384968250,0
2231900060,0
1532764383,0
5082100051,0
3078589100,0
1880119057,0
5983280051,0
58098057,0
6151903141,0
1038004100,0
301903141,0
6311069541,0
4765034157,0
6711294457,0
5363212470,0
7599047535,0
7818589100,0
9452924383,0
8908413757,0
7289014383,0
5603331357,0
5668300023,0
3105101170,0
416110033,0
1912058330,0
6022058330,0
1710910570,0
9541203016,0
1034314033,0
2471203016,0
5982909057,0
2842314033,0
6159009393,0
1718589100,0
6270924383,0
3500112070,0
8289014383,0
227086557,0
6613700316,0
2242058330,0
2231020324,0
1720840170,0
7302020324,0
9870020324,0
8349004100,0
8535103116,0
141020324,0
2755306541,0
2395058330,0
4031299400,0
3991336903,0
4035399535,0
8101903141,0
196069541,0
2441020324,0
1804968250,0
9114314033,0
2153212470,0
3071764383,0
4276109393,0
6950112070,0
1415399535,0
9070203016,0
9991020324,0
8702399535,0
2892944457,0
2063212470,0
2759409057,0
1665096020,0
3019009393,0
6870020324,0
9578589100,0
9000147535,0
4100840170,0
2705319535,0
9740100023,0
3038589100,0
2556110033,0
5933500316,0
2042440062,0
6858589100,0
3448589100,0
3264968250,0
9512440062,0
700147535,0
2126810457,0
5734409057,0
7101020324,0
3413989541,0
8620581700,0
3300840170,0
5825399535,0
3214314033,0
1364968250,0
7240203016,0
4455010033,0
2410581700,0
705319535,0
7229335357,0
6028589100,0
5485096020,0
1181495557,0
6828004100,0
7708910060,0
6402020324,0
8902440062,0
8502212470,0
9405319535,0
4938004100,0
8066989541,0
8607810457,0
8082100023,0
2868589100,0
4341903141,0
2700147535,0
8650203016,0
3425103116,0
5185010033,0
263609657,0
4321020324,0
5738004100,0
7120581700,0
197209951,0
7510067903,0
5025430160,0
4159009393,0
9935103116,0
4696810457,0
6060100023,0
3451203016,0
8002212470,0
6031903141,0
6802109393,0
7914280051,0
8955096020,0
8540203016,0
5545702160,0
1638589100,0
9525702160,0
552100051,0
5325702160,0
4435399535,0
7998014383,0
4938589100,0
9202020324,0
5215103116,0
9822511370,0
6404314033,0
9979014383,0
6259317357,0
2468589100,0
2920910570,0
8500910570,0
6738589100,0
5941020324,0
6440100023,0
9258909057,0
5434109393,0
6958589100,0
9831810060,0
3073764383,0
7942518657,0
7299047535,0
9130910570,0
5391020324,0
7999010033,0
8450112070,0
3380110541,0
9412440062,0
3770014383,0
5953212470,0
